duration,protocol_type,service,flag,src_bytes,dst_bytes,category,source
0.187125,udp,unknown,CON,536.0,304.0,Normal,nb15
0.401382,udp,unknown,CON,568.0,320.0,Normal,nb15
0.989437,tcp,unknown,FIN,4256.0,3080.0,Normal,nb15
0.038864,tcp,unknown,FIN,3286.0,44022.0,Normal,nb15
0.299755,tcp,unknown,FIN,13142.0,548216.0,Normal,nb15
0.040031,tcp,unknown,FIN,2438.0,17466.0,Normal,nb15
0.004043,tcp,http,FIN,1064.0,824.0,Normal,nb15
0.019662,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.019615,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.027016,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.015283,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.619189,tcp,unknown,FIN,13108.0,539160.0,Normal,nb15
0.518454,tcp,unknown,FIN,4256.0,3080.0,Normal,nb15
0.019667,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.005207,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.00414,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.790825,tcp,unknown,FIN,4256.0,3080.0,Normal,nb15
0.032832,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.004191,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
1.019091,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.863638,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.001735,udp,unknown,CON,528.0,304.0,Normal,nb15
0.022337,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.024184,tcp,smtp,FIN,37296.0,3380.0,Normal,nb15
0.222271,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.022404,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
14.492951,tcp,http,FIN,17226.0,1087900.0,Normal,nb15
0.046286,tcp,ftp-data,FIN,320.0,1858.0,Normal,nb15
0.010321,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.021903,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.02346,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.866389,tcp,unknown,FIN,3210.0,27552.0,Normal,nb15
0.004718,tcp,unknown,FIN,4584.0,2456.0,Normal,nb15
0.021995,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
2.849779,tcp,smtp,FIN,2991.0,2092.0,DoS,nb15
0.63516,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.004194,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.004929,tcp,unknown,FIN,4584.0,2456.0,Normal,nb15
0.935518,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.061383,udp,unknown,CON,568.0,320.0,Normal,nb15
0.371305,tcp,unknown,FIN,4256.0,3080.0,Normal,nb15
0.220894,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.035997,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.041845,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.02553,tcp,smtp,FIN,37296.0,3380.0,Normal,nb15
0.032671,udp,unknown,CON,536.0,304.0,Normal,nb15
0.224187,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.046416,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.001631,udp,unknown,CON,528.0,304.0,Normal,nb15
0.633927,tcp,unknown,FIN,564.0,354.0,Reconnaissance,nb15
0.021882,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.828866,tcp,unknown,FIN,7816.0,15962.0,Normal,nb15
0.096019,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.027856,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.012631,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.017351,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.003924,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.00399,tcp,http,FIN,1064.0,824.0,Normal,nb15
0.052949,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.009885,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.05797,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.074098,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.009921,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
1.154978,tcp,http,FIN,18162.0,1087890.0,Normal,nb15
0.343796,tcp,smtp,FIN,37644.0,3276.0,Normal,nb15
0.022849,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.205226,tcp,http,FIN,1042.0,268.0,Exploits,nb15
0.890353,tcp,unknown,FIN,3210.0,27552.0,Normal,nb15
0.02286,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.35012,tcp,unknown,FIN,13038.0,548216.0,Normal,nb15
0.01387,tcp,unknown,FIN,2438.0,17466.0,Normal,nb15
0.054949,tcp,unknown,FIN,3494.0,43814.0,Normal,nb15
0.04373,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.012905,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.261068,tcp,unknown,FIN,7816.0,15962.0,Normal,nb15
0.028687,tcp,smtp,FIN,37296.0,3380.0,Normal,nb15
0.035034,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.081556,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.920628,tcp,unknown,FIN,12692.0,539160.0,Normal,nb15
0.014294,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
3.002207,tcp,ssh,FIN,12856.0,13098.0,Normal,nb15
0.558371,tcp,http,FIN,824.0,268.0,Reconnaissance,nb15
1.009088,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.204343,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.011961,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.011867,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.192261,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.078343,tcp,unknown,FIN,1272.0,2468.0,Normal,nb15
0.002019,udp,unknown,CON,536.0,304.0,Normal,nb15
0.006147,tcp,unknown,FIN,3736.0,2456.0,Normal,nb15
0.004216,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.069825,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
3.173958,tcp,ssh,FIN,12648.0,13202.0,Normal,nb15
0.004989,udp,unknown,CON,568.0,320.0,Normal,nb15
0.010955,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
4.232991,tcp,ssh,FIN,26040.0,49578.0,Normal,nb15
0.029962,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
2.673958,tcp,ssh,FIN,12856.0,13202.0,Normal,nb15
0.027796,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.02787,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.004046,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
1.13462,tcp,http,FIN,18162.0,1087890.0,Normal,nb15
0.02117,tcp,smtp,FIN,37296.0,3380.0,Normal,nb15
0.98451,tcp,ssh,FIN,12752.0,13202.0,Normal,nb15
0.02934,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.022886,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.051057,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.00985,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.022937,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.012464,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.022885,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.009876,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.06215,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.00486,tcp,unknown,FIN,4584.0,2456.0,Normal,nb15
0.004095,tcp,ftp-data,FIN,8928.0,424.0,Normal,nb15
0.004866,udp,unknown,CON,568.0,304.0,Normal,nb15
0.031434,tcp,unknown,FIN,7816.0,15962.0,Normal,nb15
0.091075,tcp,ftp-data,FIN,528.0,8824.0,Normal,nb15
0.046415,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.09279,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.002881,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.947058,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.022935,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.004943,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.521439,tcp,http,FIN,558.0,1092.0,Generic,nb15
2.470739,tcp,smtp,FIN,152796.0,2490.0,Exploits,nb15
0.284137,tcp,http,FIN,1412.0,268.0,Exploits,nb15
0.065531,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.036197,udp,unknown,CON,536.0,304.0,Normal,nb15
1.884225,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.022761,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.07912,udp,unknown,CON,528.0,304.0,Normal,nb15
0.828805,tcp,unknown,FIN,7816.0,15962.0,Normal,nb15
0.39414,tcp,unknown,FIN,5104.0,3080.0,Normal,nb15
0.020366,tcp,smtp,FIN,37296.0,3276.0,Normal,nb15
2.701626,tcp,unknown,FIN,3106.0,27552.0,Normal,nb15
1.09666,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.011007,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.202356,udp,unknown,CON,568.0,304.0,Normal,nb15
1.049297,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.124374,udp,unknown,CON,568.0,320.0,Normal,nb15
0.02198,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.022849,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.368387,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.647648,tcp,unknown,FIN,4256.0,3080.0,Normal,nb15
0.025976,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.245914,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.046364,tcp,ftp-data,FIN,320.0,1858.0,Normal,nb15
0.038747,tcp,smtp,FIN,37296.0,3380.0,Normal,nb15
0.279207,tcp,unknown,FIN,13038.0,548216.0,Normal,nb15
0.170116,tcp,unknown,FIN,4688.0,2664.0,Normal,nb15
0.004211,tcp,http,FIN,1064.0,824.0,Normal,nb15
0.01752,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.665482,tcp,unknown,FIN,5104.0,3080.0,Normal,nb15
2.613421,tcp,unknown,FIN,3210.0,27552.0,Normal,nb15
1.631692,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.010934,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.038819,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.550565,tcp,unknown,FIN,13004.0,539160.0,Normal,nb15
0.014778,tcp,unknown,FIN,2438.0,17466.0,Normal,nb15
0.246721,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.367627,tcp,http,FIN,1764.0,4692.0,Generic,nb15
1.184172,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.370423,tcp,unknown,FIN,4256.0,3080.0,Normal,nb15
0.197295,udp,unknown,CON,568.0,320.0,Normal,nb15
0.031461,tcp,unknown,FIN,7816.0,15962.0,Normal,nb15
1.722804,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.02393,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.021912,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.806249,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.349331,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.364351,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.312107,tcp,smtp,FIN,37296.0,3380.0,Normal,nb15
0.036052,udp,unknown,CON,536.0,304.0,Normal,nb15
0.088324,udp,unknown,CON,568.0,320.0,Normal,nb15
0.486918,tcp,smtp,FIN,37296.0,3380.0,Normal,nb15
0.964278,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.014992,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.097691,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.110233,tcp,ssh,FIN,12648.0,13202.0,Normal,nb15
0.300338,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.096052,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.131774,tcp,smtp,FIN,37296.0,3276.0,Normal,nb15
0.09388,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.033694,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.023161,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
1.368628,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.023601,tcp,smtp,FIN,37296.0,3276.0,Normal,nb15
0.052974,tcp,ftp-data,FIN,8928.0,424.0,Normal,nb15
2.892396,tcp,unknown,FIN,3314.0,27552.0,Normal,nb15
0.524008,tcp,unknown,FIN,4256.0,3080.0,Normal,nb15
0.022645,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.546389,tcp,unknown,FIN,4256.0,3080.0,Normal,nb15
0.41843,tcp,ftp-data,FIN,320.0,1858.0,Normal,nb15
0.100029,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.173165,tcp,http,FIN,980.0,268.0,Exploits,nb15
1.893198,tcp,unknown,FIN,1346.0,54100.0,Exploits,nb15
0.023548,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.012646,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.021797,tcp,ssh,FIN,12648.0,13202.0,Normal,nb15
0.937923,tcp,unknown,FIN,7816.0,15962.0,Normal,nb15
0.004295,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.027812,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.043136,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
1.393379,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
1.084955,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.023102,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.018064,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.003893,tcp,http,FIN,1064.0,824.0,Normal,nb15
0.011963,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.944557,tcp,unknown,FIN,7816.0,15962.0,Normal,nb15
0.224879,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.097132,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.017464,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
1.026023,tcp,unknown,FIN,564.0,354.0,Reconnaissance,nb15
0.005222,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.035876,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.013482,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.382668,tcp,unknown,FIN,13038.0,548216.0,Normal,nb15
0.955816,tcp,unknown,FIN,13004.0,539160.0,Normal,nb15
0.03368,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.004553,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.031967,tcp,unknown,FIN,3494.0,43918.0,Normal,nb15
0.025478,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
47.489494,arp,unknown,CON,84.0,138.0,Normal,nb15
1.009004,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.037071,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.002733,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
0.145317,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
1.135614,tcp,http,FIN,19202.0,1087890.0,Normal,nb15
1.013902,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.192577,tcp,unknown,FIN,7816.0,15962.0,Normal,nb15
0.351743,tcp,smtp,FIN,37296.0,3380.0,Normal,nb15
0.001258,udp,dns,CON,146.0,178.0,Normal,nb15
0.047284,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.058867,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.023671,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.021798,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.093586,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.021965,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.021899,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.002867,tcp,ftp-data,FIN,320.0,1858.0,Normal,nb15
0.020856,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.02288,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.057981,tcp,unknown,FIN,2438.0,17466.0,Normal,nb15
0.394678,tcp,smtp,FIN,37296.0,3380.0,Normal,nb15
1.012205,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.098153,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.470851,tcp,smtp,FIN,37296.0,3276.0,Normal,nb15
1.005843,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.023667,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.004867,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.053209,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.017421,tcp,unknown,FIN,1540.0,1644.0,Normal,nb15
0.004166,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.094867,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.026662,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.053302,tcp,ftp-data,FIN,320.0,1888.0,Normal,nb15
1.130853,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.004716,tcp,unknown,FIN,3736.0,2456.0,Normal,nb15
0.041362,tcp,smtp,FIN,37296.0,3380.0,Normal,nb15
0.004149,tcp,http,FIN,1064.0,824.0,Normal,nb15
0.004021,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.29591,tcp,unknown,FIN,13038.0,548216.0,Normal,nb15
9e-06,udp,unknown,INT,102.0,0.0,Shellcode,nb15
3.345518,tcp,smtp,FIN,23979.0,2076.0,Exploits,nb15
0.578552,tcp,unknown,FIN,12796.0,539160.0,Normal,nb15
0.022947,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.009916,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
1.06282,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.223452,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.020879,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.022893,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.021926,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.223609,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.004137,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.026907,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.022864,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.04636,tcp,ftp-data,FIN,320.0,1858.0,Normal,nb15
0.004052,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.022921,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.844871,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.223086,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.103667,tcp,smtp,FIN,37644.0,3380.0,Normal,nb15
1.005816,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.004718,udp,unknown,CON,568.0,304.0,Normal,nb15
0.122974,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.935656,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.004071,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.024213,tcp,smtp,FIN,37644.0,3380.0,Normal,nb15
0.001829,udp,unknown,CON,528.0,304.0,Normal,nb15
0.094859,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.009935,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
1.012525,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.038994,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.099895,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.224048,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.022819,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.057272,tcp,ftp-data,FIN,320.0,1858.0,Normal,nb15
0.113399,tcp,ftp-data,FIN,320.0,1858.0,Normal,nb15
0.760332,tcp,http,FIN,866.0,3006.0,Exploits,nb15
0.291438,tcp,http,FIN,864.0,2002.0,Exploits,nb15
0.004162,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.05029,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.010922,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.040548,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.058222,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.48231,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
1.034088,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.020853,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.021895,tcp,unknown,FIN,3598.0,45458.0,Normal,nb15
0.02384,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.465346,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.009919,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.023072,tcp,smtp,FIN,37296.0,3276.0,Normal,nb15
0.230399,tcp,ftp-data,FIN,320.0,1858.0,Normal,nb15
0.009909,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
1.058812,tcp,unknown,FIN,564.0,354.0,Reconnaissance,nb15
0.027533,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.03573,tcp,unknown,FIN,7816.0,15962.0,Normal,nb15
0.001914,udp,unknown,CON,528.0,304.0,Normal,nb15
0.029823,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.943242,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.611337,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.031012,tcp,unknown,FIN,3494.0,43814.0,Normal,nb15
0.652109,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
2.204574,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.247337,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.567293,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.029283,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.093788,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.36985,tcp,unknown,FIN,5104.0,3080.0,Normal,nb15
2.087585,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
2.792752,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.006116,tcp,unknown,FIN,3736.0,2456.0,Normal,nb15
0.027885,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.765232,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.012893,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.288284,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.521003,tcp,ftp-data,FIN,8928.0,320.0,Normal,nb15
0.005991,tcp,unknown,FIN,4584.0,2456.0,Normal,nb15
1.100982,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.399129,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
1.664304,tcp,unknown,FIN,3314.0,27552.0,Normal,nb15
0.001795,udp,unknown,CON,528.0,304.0,Normal,nb15
1.184123,tcp,smtp,FIN,22059.0,1972.0,Exploits,nb15
0.027646,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.03184,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
1.141962,tcp,http,FIN,1580.0,10168.0,Normal,nb15
0.102077,tcp,unknown,FIN,1272.0,2572.0,Normal,nb15
0.04041,udp,unknown,CON,568.0,304.0,Normal,nb15
0.027229,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.195954,tcp,unknown,FIN,3494.0,43918.0,Normal,nb15
0.101456,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.071,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.012911,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.124423,udp,unknown,CON,568.0,320.0,Normal,nb15
0.164889,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.405088,tcp,unknown,FIN,5104.0,3080.0,Normal,nb15
0.036179,udp,unknown,CON,536.0,304.0,Normal,nb15
1.110612,tcp,http,FIN,1684.0,10168.0,Normal,nb15
0.011325,udp,unknown,CON,528.0,304.0,Normal,nb15
0.108023,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.195001,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
2.25176,tcp,http,FIN,18994.0,1087890.0,Normal,nb15
0.486513,tcp,http,FIN,888.0,354.0,Reconnaissance,nb15
0.5006,tcp,smtp,FIN,37644.0,3380.0,Normal,nb15
0.424795,tcp,smtp,FIN,37296.0,3380.0,Normal,nb15
0.146986,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.010951,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.002849,tcp,ftp-data,FIN,320.0,1858.0,Normal,nb15
0.100511,tcp,unknown,FIN,3702.0,45562.0,Normal,nb15
0.029887,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.005096,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.100891,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.199589,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.026634,tcp,ftp,FIN,2934.0,3742.0,Normal,nb15
0.130995,tcp,unknown,FIN,3390.0,43918.0,Normal,nb15
0.008481,tcp,ftp-data,FIN,424.0,8824.0,Normal,nb15
0.156995,tcp,unknown,FIN,3494.0,43918.0,Normal,nb15
0.064114,tcp,unknown,FIN,3736.0,2560.0,Normal,nb15
0.371728,tcp,unknown,FIN,4256.0,3080.0,Normal,nb15
0.214858,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.004036,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.133931,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
0.004003,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.006741,tcp,unknown,FIN,1064.0,2260.0,Normal,nb15
0.013839,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.353784,tcp,smtp,FIN,37644.0,3380.0,Normal,nb15
0.011932,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.056938,tcp,unknown,FIN,3702.0,46566.0,Normal,nb15
0.00992,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.032975,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.082999,tcp,unknown,FIN,3598.0,46462.0,Normal,nb15
0.643747,tcp,unknown,FIN,1900.0,468.0,Generic,nb15
0.004576,tcp,http,FIN,1048.0,824.0,Normal,nb15
0.026896,tcp,unknown,FIN,3598.0,46566.0,Normal,nb15
0.050676,tcp,unknown,FIN,3598.0,45458.0,Normal,nb15
0.001244,udp,dns,CON,132.0,164.0,Normal,nb15
0.027895,tcp,unknown,FIN,3390.0,43814.0,Normal,nb15
0.015901,tcp,unknown,FIN,2334.0,17466.0,Normal,nb15
0.03272,tcp,unknown,FIN,3598.0,45562.0,Normal,nb15
